0,0.91,3.12,0,0,-3.12, ovf,
0,2.14,30.19,-9,0,-30.19,0,
0,3.65,21.57,-6,0,-21.57,0,
0,5.29,16.8,-5,0,-16.8, ovf,
0,8.9,25.94,-7,0,-25.94,0,
0,18.09,90.8,-27,0,-90.8,0,
0,21.33,-9.25,2,0,9.25,0,
0,7.35,-177.33,50,0,177.33,0,
0,-7.2,-102.02,30,0,102.02,0,
0,-8.55,-1.08,0,0,1.08,0,
0,-2.93,34.86,-10,0,-34.86,0,
0,-3.15,-21.57,6,0,21.57,0,
0,-8.18,-35.46,10,0,35.46,0,
0,-9.32,-0.76,0,0,0.76,0,
0,-8.64,12.66,-3,0,-12.66,0,
0,-6.34,30.46,-9,0,-30.46,0,
0,-5.47,6.13,-1,0,-6.13,0,
0,-5.99,-12.06,3,0,12.06,0,
0,-8.91,-12.36,3,0,12.36,0,
0,-7.83,5.57,-1,0,-5.57,0,
0,-7.88,-9.81,2,0,9.81,0,
0,-5.52,24.72,-7,0,-24.72,0,
0,-2.74,50.52,-15,0,-50.52,0,
0,-4.22,-21.53,6,0,21.53,0,
0,-5.19,-21.46,6,0,21.46,-33554432,
0,-7.84,-18.62,5,0,18.62,0,
0,-7.32,8.18,-2,0,-8.18,0,
0,-6.68,2.32,0,0,-2.32,-2,
0,-6.63,3.23,0,0,-3.23,0,
0,-4.88,24.76,-7,0,-24.76,0,
0,-3.56,14.92,-4,0,-14.92,0,
0,-4.24,-7.92,2,0,7.92,0,
0,-4.73,-6.74,2,0,6.74,0,
0,-6.04,-10.82,3,0,10.82,0,
0,-6.73,-1.35,0,0,1.35,0,
0,-7.18,-4.01,1,0,4.01,0,
0,-6.18,8.59,-2,0,-8.59,0,
0,-4.94,2.75,0,0,-2.75,0,
0,-3.65,9.04,-2,0,-9.04,0,
0,-3.72,-2.34,0,0,2.34,0,
0,-3.63,-0.98,0,0,0.98,0,
0,-4.1,-11.2,3,0,11.2,0,
0,-4.29,-8.49,2,0,8.49,0,
0,-4,-0.18,0,0,0.18,0,
0,-4.71,-2.63,0,0,2.63,0,
0,-4.86,0.86,0,0,-0.86, ovf,
126,-4.63,-0.71,0,0,0.71,0,
126,-5.68,-12.52,3,0,12.52,0,
126,-5.46,0.45,0,0,-0.45,0,
126,-4.7,15.46,-4,-0.47,-15.93,0,
126,-5.43,-4.97,1,0,4.97,0,
126,-4.77,-14.01,4,0,14.01,0,
126,-4.7,-0.13,0,0,0.13,0,
126,-2.91,25.09,-7,0,-25.09, ovf,
126,0.79,36.32,-10,0,-36.32,0,
126,2.73,10.41,-3,0,-10.41,0,
126,5.47,58.1,-17,0,-58.1,0,
126,7.03,2.11,0,0,-2.11,-44170240,
126,6.2,-67.8,20,0,67.8,0,
126,-7.87,-152.74,45,0,152.74,0,
126,-8.51,12.26,-3,0,-12.26,0,
126,-5.62,71.55,-21,0,-71.55,0,
126,-1.52,25.39,-7,0,-25.39,0,
126,1,38.69,-11,0,-38.69,0,
126,3.43,20.81,-6,-0.47,-21.28,0,
126,8.87,51.85,-15,0,-51.85,0,
126,9.48,9.97,-2,0,-9.97,0,
126,15.25,88.02,-26,0,-88.02, ovf,
126,22.76,11.73,-3,0,-11.73,0,
126,16.56,2.12,0,0,-2.12,0,
126,44.34,309.4,-50,-4.24,-313.63,0,
126,37.63,-192.43,50,-16,176.43,-84017152,
126,32.85,184.15,-50,-60.24,-244.38,0,
126,79.02,363.3,-50,-60.24,-423.53,0,
126,64.78,-299.6,50,-60.24,239.36,0,
126,68.06,297.49,-50,-60.24,-357.72,0,
126,105.87,256.37,-50,-60.24,-316.6,0,
126,82.96,-358.66,50,-60.24,298.42,0,
126,98.63,416.89,-50,-60.24,-477.13,0,
126,125,87.1,-44,-60.24,-147.34,0,
126,95.22,-256.84,50,-60.24,196.61,0,
126,128.49,437.94,-50,-60.24,-498.18,0,
126,133.52,-156.85,28,-60.24,96.61,0,
126,134.46,136.99,-50,-60.24,-197.22,0,
126,134.45,-169.04,32,-60.24,108.8,0,
126,141.43,289.65,-50,-60.24,-349.89,0,
126,149.43,-80.46,6,-60.24,20.23, ovf,
126,145.42,75.78,-40,-60.24,-136.01,0,
126,143.94,-173.26,33,-60.24,113.02,0,
126,129.99,74.01,-40,-60.24,-134.24,0.04,
126,130.84,-169.38,32,-60.24,109.14,0,
126,118.21,-194.33,40,-60.24,134.09,0,
126,95.73,-236.94,50,-60.24,176.7,0,
126,69.2,-262.44,50,-60.24,202.2,0,
126,44.76,-278.07,50,-60.24,217.83,0,
126,14.14,-262.11,50,-60.24,201.87,0,
126,-8.39,-216.37,46,-60.24,156.13,0,
126,-19.93,-140.25,24,-60.24,80.01,0,
126,-40.72,-132.2,21,-60.24,71.96,0,
126,-51.91,-133.84,22,-60.24,73.6,0,
126,-51.93,-30.94,-8,-60.24,-29.29,0,
126,-64.88,-53.88,-1,-60.24,-6.36,0,
126,-46.08,189.11,-50,-60.24,-249.34,0.01,
126,-49.68,-87.4,8,-60.24,27.16,0,
126,-40.09,172.85,-50,-60.24,-233.09,0,
126,-36.27,-15.31,-13,-60.24,-44.92,0,
126,-26.57,151.93,-50,-60.24,-212.17,0,
126,-23.62,12.1,-21,-60.24,-72.33,0,
126,-20.62,52.42,-33,-59.29,-111.72,0,
126,-22.06,-47.76,-2,-55.06,-7.3,0,
126,-22.32,-5.3,-14,-53.65,-48.35,0,
126,-20.16,6.2,-17,-50.82,-57.02,0,
126,-21.95,43.11,-25,-43.29,-86.41,0,
126,-20.7,-15.54,0,-13.65,1.89, ovf,
126,-15.45,36.17,-10,0,-36.17,0,
126,-12.19,38.14,-11,0,-38.14,0,
126,-12.59,-9.21,2,0,9.21,0,
126,-9.64,31,-9,0,-31,0,
126,-8.46,-18.01,5,0,18.01,0,
126,-8.37,13.92,-4,0,-13.92,0,
126,-4.27,-13.75,4,0,13.75,0,
126,-2.52,59.89,-17,0,-59.89,0,
126,-10.16,-52.08,15,0,52.08,0,
126,-13.5,-26.23,7,-0.47,25.76,0,
126,-14.57,-32.1,9,-0.47,31.63, ovf,
126,-18.34,-73.79,22,0,73.79,0,
126,-20.28,-3.93,1,-0.47,3.46,0,
126,-19.48,14.45,-4,0,-14.45,0,
126,-20.58,3.09,-1,-0.47,-3.56,0,
126,-19.04,-6.96,2,0,6.96,0,
126,-18.13,14.45,-4,0,-14.45,0,
126,-15.42,22.36,-6,0,-22.36,0,
126,-16.3,-21.25,6,0,21.25,0,
126,-14.47,42.29,-12,0,-42.29, ovf,
126,-10.4,2.3,0,0,-2.3,0,
126,-17.08,-55.58,16,0,55.58,0,
126,-2.9,192.57,-50,0,-192.57,0,
126,-8.53,-219.59,50,0,219.59,0,
126,-22.56,-33.14,9,0,33.14,0,
126,17.94,430.94,-50,-0.47,-431.41,0,
126,31.29,-21.33,-11,-60.24,-38.9,0,
126,2.49,-265.2,50,-60.24,204.96,0,
126,26.77,382.76,-50,-60.24,-442.99, ovf,
126,59.94,169.71,-50,-60.24,-229.95,0,
126,34.05,-313.39,50,-60.24,253.16,0,
126,53.24,447.24,-50,-60.24,-507.47,0,
126,88.68,134.22,-50,-60.24,-194.46,0,
126,63.69,-285.63,50,-60.24,225.39,0,
126,86.88,424.01,-50,-60.24,-484.25,0,
126,112.01,122.12,-50,-60.24,-182.36,0,
126,84.57,-304.82,50,-60.24,244.58,0,
126,120.19,470.73,-50,-60.24,-530.96,0,
126,132.26,-86.37,7,-60.24,26.14,0,
126,106.78,-130.08,20,-60.24,69.84, ovf,
126,143.48,394.68,-50,-60.24,-454.92,0,
126,132.66,-338.57,50,-60.24,278.33,0,
126,119.69,126.97,-50,-60.24,-187.2,0,
126,157.11,259.31,-50,-60.24,-319.55,0,
126,130.11,-393.89,50,-60.24,333.65,0,
126,137.48,352.22,-50,-60.24,-412.46,0,
126,164.53,60.95,-36,-60.24,-121.18,0,
126,127.64,-329.82,50,-60.24,269.58,0,
126,155.44,484.72,-50,-46.12,-530.84,0,
126,173.52,-83.86,25,0,83.86,0,
126,135.85,-252.89,50,12.71,265.59,0,
126,-176.11,-11418.67,50,59.76,11478.43,0,
126,-138.99,165.23,-31,59.76,-105.46,0,
126,-100.6,257.15,-50,59.76,-197.38,0,
126,-139.03,-486.43,50,59.76,546.2,0,
126,-146.15,205.94,-50,33.41,-172.53,0,
126,-97.31,389.9,-50,-0.47,-390.37,0,
126,-135.04,-642.46,50,-0.47,641.99,0,
126,-176.82,-220.89,50,0,220.89,0,
126,-151.9,294.02,-50,0,-294.02,0,
126,-167.52,-362.81,50,0,362.81,0,
126,159.75,466.72,-50,24,-442.72, ovf,
126,143.26,-63.97,24,19.29,83.27,0,
0,176.51,386.74,-50,0,-386.74,0,
0,-162.79,-124.2,37,0,124.2,0,
0,-148.87,43.47,-13,-0.47,-43.94,0,
0,-178.56,-298.93,50,0,298.93,0,
0,179.44,386.12,-50,0,-386.12,0,
0,-167.98,-164.64,49,0,164.64,0,
0,-149.95,144.89,-43,0,-144.89,0,
0,-154.72,-105.17,31,0,105.17,0,
0,-160.44,-3.27,0,0,3.27,0,
0,-154.19,46.21,-13,0,-46.21,0,
0,-157.27,-38.7,11,0,38.7,106438928,
0,-157.53,4.3,-1,0,-4.3,0,
0,-159.06,-16.28,4,0,16.28,0,
0,-159.21,-5.06,1,0,5.06,0,
0,-160.09,-3.19,0,0,3.19,0,
0,-160.72,-8.68,2,0,8.68,0,
0,-161.09,-4.45,1,0,4.45,0,
0,-161.58,-3.08,0,0,3.08, ovf,
0,-162,-4.55,1,0,4.55,0,
0,-162.29,-3.47,1,0,3.47,0,
0,-162.6,-2.34,0,0,2.34,0,
